txn_id,customer_id,account_id,txn_date,amount,txn_type,merchant_category,device,ml_score,ml_flag,explain_top
TXN100357,1871,AC164352,2025-09-05 07:15:47,128123.01,1,4,1,0.97,1,"[[""hour"", 0.002082575339693073], [""amount"", -0.46435721035629096], [""amount"", -0.46435721035629096], [""hour"", 0.002082575339693073], [""hour"", 0.002082575339693073], [""amount"", -0.46435721035629096]]"
TXN100276,1872,AC152609,2025-08-07 22:59:12,163815.76,1,2,1,0.995,1,"[[""hour"", -0.0017485305462332556], [""amount"", -0.4655536694407291], [""hour"", -0.0017485305462332556], [""amount"", -0.4655536694407291], [""hour"", -0.0017485305462332556], [""amount"", -0.4655536694407291]]"
TXN101642,1872,AC141740,2025-08-08 05:39:57,190128.88,1,0,0,1.0,1,"[[""hour"", -0.0012167169505147605], [""amount"", -0.48338179240150425], [""hour"", -0.0012167169505147605], [""amount"", -0.48338179240150425], [""hour"", -0.0012167169505147605], [""amount"", -0.48338179240150425]]"
TXN100639,1874,AC166570,2025-09-05 03:59:36,129391.2,1,5,1,1.0,1,"[[""hour"", -0.007874234511774896], [""amount"", -0.44508691541958606], [""hour"", -0.007874234511774896], [""amount"", -0.44508691541958606], [""hour"", -0.007874234511774896], [""amount"", -0.44508691541958606]]"
TXN101714,1875,AC134953,2025-07-10 14:49:24,142358.72,1,7,1,0.995,1,"[[""hour"", -0.0040140980441104755], [""amount"", -0.4497329459207482], [""hour"", -0.0040140980441104755], [""amount"", -0.4497329459207482], [""hour"", -0.0040140980441104755], [""amount"", -0.4497329459207482]]"
TXN101301,1875,AC105630,2025-08-14 15:53:38,166251.12,1,1,0,1.0,1,"[[""hour"", -0.0056058499069327715], [""amount"", -0.4757461289547136], [""hour"", -0.0056058499069327715], [""amount"", -0.4757461289547136], [""hour"", -0.0056058499069327715], [""amount"", -0.4757461289547136]]"
TXN100511,1875,AC170059,2025-09-11 04:29:23,51629.12,1,6,1,0.045,0,"[[""amount"", 0.4725466308843353], [""hour"", 0.0009316535578645656], [""amount"", 0.4725466308843353], [""hour"", 0.0009316535578645656], [""amount"", 0.4725466308843353], [""hour"", 0.0009316535578645656]]"
TXN100294,1876,AC155109,2025-08-31 05:01:00,79169.24,1,3,2,0.015,0,"[[""amount"", 0.476416482048032], [""hour"", 0.006536880706477726], [""amount"", 0.476416482048032], [""hour"", 0.006536880706477726], [""hour"", 0.006536880706477726], [""amount"", 0.476416482048032]]"
TXN101235,1876,AC132662,2025-09-19 14:37:23,93639.47,1,3,2,0.045,0,"[[""amount"", 0.4665741756954161], [""hour"", 0.0012344382495009306], [""amount"", 0.4665741756954161], [""hour"", 0.0012344382495009306], [""hour"", 0.0012344382495009306], [""amount"", 0.4665741756954161]]"
TXN100933,1877,AC166988,2025-07-12 01:34:18,30051.93,1,3,0,0.02,0,"[[""amount"", 0.4739088594149931], [""hour"", -0.011745385656457226], [""hour"", -0.011745385656457226], [""amount"", 0.4739088594149931], [""hour"", -0.011745385656457226], [""amount"", 0.4739088594149931]]"
TXN100316,1877,AC112077,2025-08-11 17:41:56,220362.88,1,7,0,0.985,1,"[[""hour"", -0.003886555348137999], [""amount"", -0.4637015909055789], [""hour"", -0.003886555348137999], [""amount"", -0.4637015909055789], [""amount"", -0.4637015909055789], [""hour"", -0.003886555348137999]]"
TXN100444,1879,AC174137,2025-07-13 03:28:49,40896.28,1,1,0,0.015,0,"[[""amount"", 0.4747602859620501], [""hour"", -0.008564354381611745], [""hour"", -0.008564354381611745], [""amount"", 0.4747602859620501], [""hour"", -0.008564354381611745], [""amount"", 0.4747602859620501]]"
TXN100282,1879,AC147848,2025-08-09 15:35:19,111419.77,1,2,1,0.985,1,"[[""hour"", -0.006464494986131876], [""amount"", -0.45071248291928556], [""hour"", -0.006464494986131876], [""amount"", -0.45071248291928556], [""hour"", -0.006464494986131876], [""amount"", -0.45071248291928556]]"
TXN100544,1880,AC199166,2025-07-28 09:46:56,153517.29,1,7,1,0.985,1,"[[""hour"", -0.0015394028326737844], [""amount"", -0.4585395013927649], [""hour"", -0.0015394028326737844], [""amount"", -0.4585395013927649], [""amount"", -0.4585395013927649], [""hour"", -0.0015394028326737844]]"
TXN101583,1880,AC120107,2025-09-05 00:06:58,244189.57,1,1,1,1.0,1,"[[""hour"", -0.00981039466367361], [""amount"", -0.47564909708232495], [""hour"", -0.00981039466367361], [""amount"", -0.47564909708232495], [""hour"", -0.00981039466367361], [""amount"", -0.47564909708232495]]"
TXN100309,1880,AC172344,2025-09-07 23:22:21,84100.98,1,0,0,0.03,0,"[[""amount"", 0.4416760396761872], [""hour"", -0.0003969099735993374], [""hour"", -0.0003969099735993374], [""amount"", 0.4416760396761872], [""amount"", 0.4416760396761872], [""hour"", -0.0003969099735993374]]"
TXN100930,1881,AC174226,2025-07-28 08:12:25,120210.63,1,6,0,0.99,1,"[[""hour"", -0.003258606673831251], [""amount"", -0.46221336549236636], [""hour"", -0.003258606673831251], [""amount"", -0.46221336549236636], [""amount"", -0.46221336549236636], [""hour"", -0.003258606673831251]]"
TXN100391,1882,AC177775,2025-08-11 00:49:07,194882.6,0,5,1,0.98,1,"[[""hour"", -0.024003089962588046], [""amount"", -0.46603937306157767], [""hour"", -0.024003089962588046], [""amount"", -0.46603937306157767], [""hour"", -0.024003089962588046], [""amount"", -0.46603937306157767]]"
TXN100486,1882,AC197517,2025-08-29 20:07:19,22115.43,1,1,1,0.615,1,"[[""amount"", 0.2862862096913812], [""hour"", -0.09582562212890633], [""hour"", -0.09582562212890633], [""amount"", 0.2862862096913812], [""hour"", -0.09582562212890633], [""amount"", 0.2862862096913812]]"
TXN101896,1882,AC136274,2025-09-14 14:39:36,40677.46,0,6,1,0.03,0,"[[""amount"", 0.4388504028835494], [""hour"", 0.00146335095586665], [""amount"", 0.4388504028835494], [""hour"", 0.00146335095586665], [""hour"", 0.00146335095586665], [""amount"", 0.4388504028835494]]"
TXN100414,1883,AC131427,2025-07-06 10:45:08,175152.82,1,4,0,0.99,1,"[[""hour"", 0.001520846029864008], [""amount"", -0.47647963064534465], [""amount"", -0.47647963064534465], [""hour"", 0.001520846029864008], [""hour"", 0.001520846029864008], [""amount"", -0.47647963064534465]]"
TXN100750,1883,AC150959,2025-08-13 04:17:49,11748.78,1,6,2,0.03,0,"[[""amount"", 0.45717741851516003], [""hour"", 0.002563769001275422], [""amount"", 0.45717741851516003], [""hour"", 0.002563769001275422], [""hour"", 0.002563769001275422], [""amount"", 0.45717741851516003]]"
TXN101400,1883,AC160010,2025-09-16 23:02:01,59952.21,1,5,2,0.055,0,"[[""amount"", 0.46215244964414987], [""hour"", -0.009015662242162662], [""hour"", -0.009015662242162662], [""amount"", 0.46215244964414987], [""amount"", 0.46215244964414987], [""hour"", -0.009015662242162662]]"
TXN100531,1884,AC129263,2025-08-01 10:39:12,48778.64,1,5,0,0.0,0,"[[""amount"", 0.4833153575298526], [""hour"", 0.010054346625204057], [""amount"", 0.4833153575298526], [""hour"", 0.010054346625204057], [""amount"", 0.4833153575298526], [""hour"", 0.010054346625204057]]"
TXN100140,1884,AC186135,2025-09-21 16:07:18,52442.42,1,6,1,0.035,0,"[[""hour"", 3.774152442358834e-06], [""amount"", 0.4778562901875537], [""amount"", 0.4778562901875537], [""hour"", 3.774152442358834e-06], [""amount"", 0.4778562901875537], [""hour"", 3.774152442358834e-06]]"
TXN100560,1885,AC100391,2025-08-08 06:45:43,7698.42,1,4,2,0.005,0,"[[""amount"", 0.4615242614486448], [""hour"", 0.00916290272904259], [""amount"", 0.4615242614486448], [""hour"", 0.00916290272904259], [""amount"", 0.4615242614486448], [""hour"", 0.00916290272904259]]"
TXN100573,1885,AC146728,2025-08-09 17:59:16,44624.32,1,4,2,0.005,0,"[[""amount"", 0.48034623381154146], [""hour"", 0.0024588520444663027], [""amount"", 0.48034623381154146], [""hour"", 0.0024588520444663027], [""amount"", 0.48034623381154146], [""hour"", 0.0024588520444663027]]"
TXN101190,1885,AC195386,2025-09-12 14:59:03,210772.47,1,7,2,0.995,1,"[[""hour"", -0.003992772739775063], [""amount"", -0.4614473587427995], [""hour"", -0.003992772739775063], [""amount"", -0.4614473587427995], [""hour"", -0.003992772739775063], [""amount"", -0.4614473587427995]]"
TXN100703,1885,AC130467,2025-09-16 05:42:00,16841.87,1,4,2,0.035,0,"[[""amount"", 0.4216545547998852], [""hour"", 0.004568080147487059], [""amount"", 0.4216545547998852], [""hour"", 0.004568080147487059], [""amount"", 0.4216545547998852], [""hour"", 0.004568080147487059]]"
TXN100097,1886,AC150578,2025-07-13 07:18:54,155605.2,1,0,0,1.0,1,"[[""hour"", -0.0032152814382412865], [""amount"", -0.48166073083552774], [""hour"", -0.0032152814382412865], [""amount"", -0.48166073083552774], [""hour"", -0.0032152814382412865], [""amount"", -0.48166073083552774]]"
TXN100337,1886,AC147920,2025-08-15 20:22:51,144052.54,1,0,0,0.995,1,"[[""amount"", -0.4700307709664547], [""hour"", 0.0016412360945738935], [""amount"", -0.4700307709664547], [""hour"", 0.0016412360945738935], [""hour"", 0.0016412360945738935], [""amount"", -0.4700307709664547]]"
TXN100724,1886,AC137165,2025-08-25 15:09:31,174657.63,1,2,1,0.995,1,"[[""hour"", -0.0023847695501683776], [""amount"", -0.4764972400411513], [""hour"", -0.0023847695501683776], [""amount"", -0.4764972400411513], [""amount"", -0.4764972400411513], [""hour"", -0.0023847695501683776]]"
TXN101226,1886,AC113549,2025-09-07 05:12:23,116833.67,1,2,2,0.985,1,"[[""hour"", -0.009486232547325732], [""amount"", -0.45865297572981134], [""hour"", -0.009486232547325732], [""amount"", -0.45865297572981134], [""hour"", -0.009486232547325732], [""amount"", -0.45865297572981134]]"
TXN101639,1887,AC114608,2025-07-06 22:23:56,27361.71,0,7,0,0.035,0,"[[""amount"", 0.4282732312114444], [""hour"", 0.0163057169923929], [""amount"", 0.4282732312114444], [""hour"", 0.0163057169923929], [""amount"", 0.4282732312114444], [""hour"", 0.0163057169923929]]"
TXN100073,1887,AC199811,2025-07-31 14:03:33,36623.66,0,4,2,0.005,0,"[[""amount"", 0.4780849085904765], [""hour"", 0.0032044156619891787], [""amount"", 0.4780849085904765], [""hour"", 0.0032044156619891787], [""amount"", 0.4780849085904765], [""hour"", 0.0032044156619891787]]"
TXN100662,1887,AC158542,2025-08-02 02:35:35,145649.21,1,2,0,0.98,1,"[[""hour"", -0.0069307329711954776], [""amount"", -0.47623249569600234], [""hour"", -0.0069307329711954776], [""amount"", -0.47623249569600234], [""amount"", -0.47623249569600234], [""hour"", -0.0069307329711954776]]"
TXN101907,1887,AC140848,2025-09-03 08:26:28,97307.17,0,3,1,0.105,0,"[[""amount"", 0.4244188809093163], [""hour"", 0.0016430917059566269], [""amount"", 0.4244188809093163], [""hour"", 0.0016430917059566269], [""hour"", 0.0016430917059566269], [""amount"", 0.4244188809093163]]"
TXN101097,1888,AC159219,2025-07-13 02:16:58,200956.01,1,5,1,1.0,1,"[[""hour"", -0.009390968293516431], [""amount"", -0.4677518280022916], [""hour"", -0.009390968293516431], [""amount"", -0.4677518280022916], [""hour"", -0.009390968293516431], [""amount"", -0.4677518280022916]]"
TXN101357,1888,AC113541,2025-08-23 06:07:22,178447.4,1,4,1,0.995,1,"[[""hour"", -0.001703952902541281], [""amount"", -0.46613933249584577], [""hour"", -0.001703952902541281], [""amount"", -0.46613933249584577], [""hour"", -0.001703952902541281], [""amount"", -0.46613933249584577]]"
TXN101372,1888,AC170955,2025-09-19 08:03:36,44363.46,1,2,2,0.03,0,"[[""amount"", 0.47222395946765294], [""hour"", 0.006018286360939427], [""amount"", 0.47222395946765294], [""hour"", 0.006018286360939427], [""amount"", 0.47222395946765294], [""hour"", 0.006018286360939427]]"
TXN100532,1889,AC101126,2025-07-12 09:04:53,233289.17,1,6,0,0.995,1,"[[""hour"", 0.00025289361069534533], [""amount"", -0.47697532908211027], [""amount"", -0.47697532908211027], [""hour"", 0.00025289361069534533], [""hour"", 0.00025289361069534533], [""amount"", -0.47697532908211027]]"
TXN101770,1889,AC149677,2025-08-08 00:16:59,39428.4,1,5,2,0.035,0,"[[""amount"", 0.4797009089499086], [""hour"", -0.014531041622997554], [""hour"", -0.014531041622997554], [""amount"", 0.4797009089499086], [""amount"", 0.4797009089499086], [""hour"", -0.014531041622997554]]"
TXN101692,1891,AC115193,2025-08-08 22:23:30,184531.85,1,0,1,0.985,1,"[[""hour"", 0.003015704690626272], [""amount"", -0.47499328351363035], [""amount"", -0.47499328351363035], [""hour"", 0.003015704690626272], [""hour"", 0.003015704690626272], [""amount"", -0.47499328351363035]]"
TXN100902,1891,AC159436,2025-08-19 12:40:43,190229.79,1,2,0,0.995,1,"[[""hour"", -0.004660304611972031], [""amount"", -0.4760438687933493], [""hour"", -0.004660304611972031], [""amount"", -0.4760438687933493], [""amount"", -0.4760438687933493], [""hour"", -0.004660304611972031]]"
TXN100954,1891,AC160527,2025-08-19 13:07:12,42293.93,1,4,1,0.07,0,"[[""amount"", 0.4516075010251961], [""hour"", -0.00816519416485707], [""hour"", -0.00816519416485707], [""amount"", 0.4516075010251961], [""amount"", 0.4516075010251961], [""hour"", -0.00816519416485707]]"
TXN101507,1892,AC167781,2025-07-06 16:49:51,4927.97,1,4,1,0.005,0,"[[""amount"", 0.45696010541165877], [""hour"", 0.010432164400681669], [""amount"", 0.45696010541165877], [""hour"", 0.010432164400681669], [""amount"", 0.45696010541165877], [""hour"", 0.010432164400681669]]"
TXN100939,1892,AC115259,2025-08-25 09:49:10,108408.13,1,6,2,0.985,1,"[[""hour"", -0.003959246781846958], [""amount"", -0.4477372593815407], [""hour"", -0.003959246781846958], [""amount"", -0.4477372593815407], [""hour"", -0.003959246781846958], [""amount"", -0.4477372593815407]]"
TXN101348,1892,AC196516,2025-08-26 23:45:17,88490.94,0,3,2,0.035,0,"[[""amount"", 0.4134679953720786], [""hour"", -0.0049168355808891775], [""hour"", -0.0049168355808891775], [""amount"", 0.4134679953720786], [""amount"", 0.4134679953720786], [""hour"", -0.0049168355808891775]]"
TXN101293,1893,AC112404,2025-08-29 00:25:56,193646.67,1,2,0,0.98,1,"[[""hour"", -0.007415259119768297], [""amount"", -0.47235717451845455], [""hour"", -0.007415259119768297], [""amount"", -0.47235717451845455], [""hour"", -0.007415259119768297], [""amount"", -0.47235717451845455]]"
TXN101591,1893,AC155340,2025-09-08 14:28:18,213615.19,1,6,2,1.0,1,"[[""hour"", -0.007384511010854287], [""amount"", -0.4680633234413929], [""hour"", -0.007384511010854287], [""amount"", -0.4680633234413929], [""hour"", -0.007384511010854287], [""amount"", -0.4680633234413929]]"
TXN101093,1893,AC182330,2025-09-14 11:25:26,19106.7,1,3,2,0.01,0,"[[""amount"", 0.4618559034672648], [""hour"", 0.003211702975460554], [""amount"", 0.4618559034672648], [""hour"", 0.003211702975460554], [""amount"", 0.4618559034672648], [""hour"", 0.003211702975460554]]"
TXN101755,1896,AC164160,2025-07-03 22:11:20,124899.71,1,6,2,0.99,1,"[[""hour"", -0.002394058004868821], [""amount"", -0.4568027980086799], [""hour"", -0.002394058004868821], [""amount"", -0.4568027980086799], [""amount"", -0.4568027980086799], [""hour"", -0.002394058004868821]]"
TXN101518,1896,AC192657,2025-09-07 15:12:07,146651.35,1,2,0,0.985,1,"[[""hour"", -0.0034236622200785553], [""amount"", -0.4740240450635252], [""hour"", -0.0034236622200785553], [""amount"", -0.4740240450635252], [""amount"", -0.4740240450635252], [""hour"", -0.0034236622200785553]]"
TXN100404,1896,AC142442,2025-09-10 11:18:00,43504.8,1,7,1,0.03,0,"[[""amount"", 0.48021743677760936], [""hour"", -0.0002495327213069294], [""hour"", -0.0002495327213069294], [""amount"", 0.48021743677760936], [""hour"", -0.0002495327213069294], [""amount"", 0.48021743677760936]]"
TXN101298,1897,AC190655,2025-08-09 14:13:59,71484.27,1,3,0,0.0,0,"[[""amount"", 0.47996950781824693], [""hour"", 0.0033932402448392865], [""amount"", 0.47996950781824693], [""hour"", 0.0033932402448392865], [""amount"", 0.47996950781824693], [""hour"", 0.0033932402448392865]]"
TXN101108,1898,AC138994,2025-08-05 14:59:48,49996.07,1,7,2,0.015,0,"[[""hour"", 0.004637351953791491], [""amount"", 0.475274407649734], [""amount"", 0.475274407649734], [""hour"", 0.004637351953791491], [""amount"", 0.475274407649734], [""hour"", 0.004637351953791491]]"
TXN101288,1898,AC141582,2025-08-12 04:51:24,32098.17,1,0,2,0.02,0,"[[""amount"", 0.4514326715240758], [""hour"", 0.005351120675113221], [""amount"", 0.4514326715240758], [""hour"", 0.005351120675113221], [""amount"", 0.4514326715240758], [""hour"", 0.005351120675113221]]"
TXN100510,1898,AC196879,2025-08-13 10:37:10,41767.5,1,1,1,0.035,0,"[[""amount"", 0.4723165442537122], [""hour"", 0.003870053066683724], [""amount"", 0.4723165442537122], [""hour"", 0.003870053066683724], [""hour"", 0.003870053066683724], [""amount"", 0.4723165442537122]]"
TXN101863,1898,AC106026,2025-08-31 19:53:31,209103.43,0,3,1,0.95,1,"[[""hour"", -0.0008642474567723337], [""amount"", -0.4830461247326423], [""hour"", -0.0008642474567723337], [""amount"", -0.4830461247326423], [""hour"", -0.0008642474567723337], [""amount"", -0.4830461247326423]]"
TXN101801,1899,AC163389,2025-07-01 11:39:08,3906.02,1,4,2,0.015,0,"[[""amount"", 0.44430026701201564], [""hour"", 0.001434552884543877], [""amount"", 0.44430026701201564], [""hour"", 0.001434552884543877], [""amount"", 0.44430026701201564], [""hour"", 0.001434552884543877]]"
TXN101904,1899,AC148392,2025-09-28 23:51:06,42915.03,1,0,0,0.04,0,"[[""amount"", 0.4500294775637541], [""hour"", -0.005376356380624131], [""hour"", -0.005376356380624131], [""amount"", 0.4500294775637541], [""amount"", 0.4500294775637541], [""hour"", -0.005376356380624131]]"
TXN100620,1900,AC111442,2025-07-07 03:41:02,61329.56,0,4,0,0.015,0,"[[""amount"", 0.44581858311853695], [""hour"", -0.006670868112445255], [""hour"", -0.006670868112445255], [""amount"", 0.44581858311853695], [""amount"", 0.44581858311853695], [""hour"", -0.006670868112445255]]"
TXN101460,1900,AC149281,2025-09-06 13:58:59,118776.22,1,3,2,0.985,1,"[[""hour"", -0.009017888751026435], [""amount"", -0.4545599504453951], [""hour"", -0.009017888751026435], [""amount"", -0.4545599504453951], [""hour"", -0.009017888751026435], [""amount"", -0.4545599504453951]]"
TXN101449,1901,AC152254,2025-08-08 10:13:36,199968.42,1,0,1,0.99,1,"[[""hour"", 0.0013754062346635907], [""amount"", -0.4745818953329769], [""amount"", -0.4745818953329769], [""hour"", 0.0013754062346635907], [""hour"", 0.0013754062346635907], [""amount"", -0.4745818953329769]]"
TXN101432,1901,AC174497,2025-09-12 06:04:29,249821.84,0,2,2,0.975,1,"[[""hour"", -0.005058023724542098], [""amount"", -0.4827974869797882], [""hour"", -0.005058023724542098], [""amount"", -0.4827974869797882], [""hour"", -0.005058023724542098], [""amount"", -0.4827974869797882]]"
TXN101200,1902,AC131766,2025-07-25 13:43:58,243868.74,1,0,0,0.99,1,"[[""hour"", -0.006578367741690577], [""amount"", -0.4707245506440136], [""hour"", -0.006578367741690577], [""amount"", -0.4707245506440136], [""hour"", -0.006578367741690577], [""amount"", -0.4707245506440136]]"
TXN101492,1902,AC185078,2025-09-15 17:22:36,186976.1,1,2,0,0.995,1,"[[""hour"", -0.004452650564156651], [""amount"", -0.48047333599791137], [""hour"", -0.004452650564156651], [""amount"", -0.48047333599791137], [""amount"", -0.48047333599791137], [""hour"", -0.004452650564156651]]"
