txn_id,customer_id,account_id,txn_date,amount,txn_type,merchant_category,location,device
TXN101956,1908,AC125511,2025-09-08 12:08:14,97840.26,debit,Salary,Ashleymouth,mobile
TXN101957,1471,AC147563,2025-09-22 18:57:25,8166.74,debit,Dining,South Kaitlyn,pos
TXN101958,1788,AC184320,2025-08-31 07:21:39,106518.93,debit,Dining,Johnsonport,pos
TXN101959,1741,AC154816,2025-09-26 08:58:57,168818.4,debit,Utilities,East Vanessa,web
TXN101960,1148,AC195281,2025-09-26 14:13:45,163675.24,credit,Utilities,Anthonyfort,web
TXN101961,1363,AC100287,2025-08-05 23:26:56,101689.12,debit,Salary,Port Leslie,pos
TXN101962,1272,AC135312,2025-09-01 17:06:06,183395.99,debit,Healthcare,West Brian,pos
TXN101963,1913,AC114067,2025-08-01 05:40:13,61424.99,debit,Entertainment,Hoganberg,mobile
TXN101964,1688,AC112823,2025-08-20 15:50:09,206653.31,debit,Healthcare,West Williamside,web
TXN101965,1201,AC188046,2025-08-22 10:02:59,169460.76,debit,Healthcare,Martinfort,mobile
TXN101966,1153,AC140715,2025-07-04 11:15:37,173546.69,credit,Shopping,Joshuastad,web
TXN101967,1959,AC187986,2025-08-03 18:38:16,222368.8,debit,Dining,Freemanshire,web
TXN101968,1565,AC136970,2025-08-11 03:13:01,11510.17,debit,Grocery,North Scott,web
TXN101969,1717,AC190760,2025-09-15 06:46:30,199287.05,debit,Grocery,North Amberchester,mobile
TXN101970,1237,AC116897,2025-08-23 09:05:25,154547.37,debit,Healthcare,Russellmouth,pos
TXN101971,1871,AC144364,2025-08-14 12:56:27,6338.85,debit,Utilities,Port Sophiastad,pos
TXN101972,1343,AC102618,2025-09-28 03:56:55,90427.67,debit,Salary,Waltershire,mobile
TXN101973,1634,AC191013,2025-08-17 22:35:16,21013.6,debit,Dining,Brianfurt,mobile
TXN101974,1672,AC133021,2025-08-26 22:41:50,190142.67,debit,Shopping,Port Zoe,web
TXN101975,1997,AC143879,2025-08-18 07:04:19,177220.65,debit,Shopping,South Kathleen,web
TXN101976,1014,AC155019,2025-07-05 04:08:24,156902.3,debit,Shopping,Lake Julia,mobile
TXN101977,1613,AC162803,2025-09-21 21:13:39,37599.27,credit,Utilities,North Taylor,mobile
TXN101978,1195,AC192731,2025-08-09 02:58:37,38101.77,debit,Grocery,Scotttown,mobile
TXN101979,1723,AC121415,2025-09-18 05:51:12,222169.5,debit,Dining,Alexanderborough,web
TXN101980,1222,AC152601,2025-08-26 02:57:03,22356.65,credit,Dining,Davidfort,web
TXN101981,1842,AC143194,2025-09-12 06:46:25,98142.89,debit,Healthcare,East Courtney,pos
TXN101982,1301,AC113962,2025-08-21 20:44:38,66736.55,debit,Utilities,Port Victoria,mobile
TXN101983,1116,AC112974,2025-08-10 20:32:39,28094.62,credit,Healthcare,Norrisville,pos
TXN101984,1870,AC111944,2025-08-14 10:47:05,133182.05,credit,Salary,Antonioshire,mobile
TXN101985,1093,AC136055,2025-07-12 01:36:19,113334.25,debit,Healthcare,Port Thomas,pos
TXN101986,1558,AC124335,2025-08-28 04:20:32,77000.88,debit,Salary,Angelamouth,pos
TXN101987,1829,AC150009,2025-09-10 15:35:42,161551.12,debit,Salary,Port David,pos
TXN101988,1910,AC171656,2025-08-31 22:46:05,24609.39,debit,Utilities,New Alan,web
TXN101989,1152,AC185937,2025-09-22 10:59:35,161507.27,debit,Entertainment,Port Lawrence,mobile
TXN101990,1588,AC178941,2025-08-04 20:51:38,146709.14,debit,Dining,Alexandertown,web
TXN101991,1945,AC104570,2025-08-24 21:06:17,15140.18,debit,Shopping,Sheaborough,web
TXN101992,1584,AC163739,2025-09-03 17:55:21,163321.47,debit,Salary,Hernandezberg,web
TXN101993,1832,AC180566,2025-07-13 09:13:13,67604.16,debit,Utilities,Garyburgh,mobile
TXN101994,1378,AC171575,2025-09-10 21:31:55,29480.71,debit,Entertainment,Gregoryfort,web
TXN101995,1622,AC126830,2025-08-16 10:58:13,216366.47,debit,Entertainment,West Richardport,web
TXN101996,1852,AC170697,2025-08-19 16:42:28,131430.02,debit,Utilities,Thomasland,web
TXN101997,1125,AC142545,2025-08-14 08:48:22,55052.48,debit,Travel,Conwayton,mobile
TXN101998,1926,AC123977,2025-07-18 00:42:45,16072.42,debit,Shopping,Reedchester,mobile
TXN101999,1936,AC127848,2025-08-07 18:43:11,227675.86,debit,Entertainment,Kentton,pos
